#Date: 9 June 2021
#Data extracted from tr20271121628.hld file
#T1(TRB=2) / T3(TRB=0) / T4(TRB=1)
#nEvent nTRB row col time(ns) charge(ns)
1262 1 5 10 3815.11 208.895 
1263 2 10 10 3812.95 1731.74 
1263 0 6 8 3817.86 116.931 
1263 1 3 5 3821.83 727.577 
1264 2 6 9 3810.36 797.175 
1264 0 4 8 3814.47 188.052 
1264 1 1 7 3818.35 987.631 
1265 2 7 6 3811.84 461.145 
1265 0 5 8 3816.25 372.053 
1265 1 2 11 3820.31 944.053 
1266 2 5 11 3808.67 251.167 
1266 0 4 10 3812.33 119.648 
1266 1 2 8 3815.61 412.481 
1267 2 6 2 3808.74 284.543 
1267 2 8 4 3809.57 1384.9 
1267 0 4 3 3814.32 778.321 
1267 1 3 4 3817.48 541.232 
1268 2 9 9 3810.83 652.875 
1268 0 7 8 3814.09 264.744 
1268 1 5 7 3817.46 505.104 
1269 2 1 5 3811.36 171.844 
1269 0 2 7 3814.98 467.11 
1269 1 2 9 3818.55 955.152 
1270 2 4 12 3809.8 912.126 
1270 0 3 10 3813.16 350.929 
1270 1 3 8 3816.67 489.771 
1271 2 5 8 3806.94 280.429 
1271 0 4 6 3811.03 257.696 
1271 1 2 5 3813.48 422.869 
1272 2 2 10 3808.11 724.737 
1272 0 5 9 3812.72 129.166 
1272 0 3 7 3812.12 155.815 
1272 1 4 4 3815.95 664.078 
1273 2 2 10 3805.93 1345.71 
1273 0 1 10 3798.32 737.505 
1273 1 1 12 3800.62 730.066 
1274 2 5 10 3805.4 252.866 
1274 0 6 9 3809.48 172.648 
1274 1 8 8 3812.08 251.393 
1275 2 5 5 3810.67 230.551 
1275 0 7 4 3777.66 190.341 
1275 1 9 3 3780.54 197.553 
1276 2 8 12 3810.5 525.753 
1276 0 6 11 3814.69 119.188 
1276 1 4 10 3817.47 245.743 
1277 2 6 5 3814.49 306.651 
1277 0 6 2 3782.54 69.1049 
1277 0 5 2 3800.01 992.875 
1277 0 5 3 3819.57 654.13 
1277 1 4 1 3822.03 180.348 
1278 2 9 7 3809.24 1165.63 
1278 0 6 9 3813.82 119.687 
1278 1 3 11 3817.35 461.897 
1279 2 7 6 3810.25 446.152 
1279 2 7 5 3811.16 58.3322 
1279 0 4 6 3814.99 625.898 
1279 1 2 7 3817.66 877.423 
1280 2 2 8 3804.24 557.624 
1280 0 3 6 3807.98 287.887 
1280 1 4 4 3811.06 389.37 
1281 2 3 4 3810.8 1350.55 
1281 0 4 4 3814.48 849.144 
1281 1 6 3 3817 516.37 
1282 2 5 9 3804.82 1691.36 
1282 0 6 10 3808.86 219.153 
1282 1 6 11 3811.99 215.171 
1283 2 4 11 3809.1 622.963 
1283 0 5 10 3811.62 231.349 
1283 1 6 9 3814.89 298.575 
1284 2 1 5 3807.01 1580.3 
1284 0 4 6 3811.37 623.376 
1284 1 7 7 3814.68 342.943 
1285 2 6 2 3810.65 319.593 
1285 0 4 5 3814.87 418.375 
1285 1 2 8 3818.62 253.009 
1285 1 1 8 3818.24 61.1628 
1286 2 5 10 3805.6 415.485 
1286 0 4 8 3809.29 337.312 
1286 1 2 6 3812.43 612.93 
1287 2 6 6 3808.42 189.626 
1287 0 4 5 3811.68 932.504 
1287 1 2 5 3814.7 672.879 
1288 2 2 8 3807.17 637.86 
1288 0 2 7 3810.86 192.214 
1288 1 3 5 3814.55 109.36 
1289 2 9 4 3821.2 901.312 
1289 0 8 8 3824.92 81.1312 
1289 0 7 8 3825.06 303.988 
1289 1 5 10 3828.54 133.276 
1289 1 7 10 3827.89 507.274 
1289 1 6 11 3828.52 612.281 
1290 2 8 9 3810.82 415.625 
1290 0 7 7 3815.83 191.509 
1290 1 6 5 3818.52 594.436 
1291 2 6 10 3810.04 1173.25 
1291 0 5 11 3813.43 276.712 
1291 1 4 12 3816.34 144.589 
1292 2 2 7 3803.75 457.887 
1292 0 4 7 3806.92 416.714 
1292 1 6 7 3810.67 170.426 
1293 2 4 2 3810.24 521.816 
1293 0 3 4 3815.02 550.408 
1293 1 1 6 3817.85 748.761 
1294 2 5 11 3806.28 757.174 
1294 0 5 7 3811.19 97.2811 
1294 1 5 4 3814.66 1919.91 
1295 2 6 3 3806.45 1121.53 
1295 0 3 5 3810.38 80.9328 
1295 1 1 7 3814.63 703.915 
1295 1 1 8 3813.86 78.6194 
1296 2 2 7 3807.56 835.063 
1296 0 4 9 3811.86 152.732 
1296 1 5 10 3814.91 275.817 
1297 2 8 9 3810.88 552.098 
1297 0 7 7 3814.81 49.8709 
1297 1 6 6 3817.8 235.582 
1298 2 3 11 3809.02 1413.67 
1298 0 2 8 3813.44 333.214 
1298 1 2 4 3816.23 291.562 
1299 2 7 7 3805.49 1340.38 
1299 0 10 9 3774.01 65.0916 
1299 0 9 9 3782.74 195.395 
1299 1 10 11 3776.86 838 
1300 2 9 6 3815.11 2390.28 
1300 0 8 8 3819.18 270.936 
1300 1 6 10 3822.01 85.4836 
1300 1 6 9 3822.21 44.9116 
1301 2 4 7 3805.99 150.42 
1301 0 4 6 3809.59 500.004 
1301 1 3 5 3813.12 483.441 
1302 2 8 7 3804.47 540.275 
1302 0 9 4 3396.7 256.256 
1302 1 10 2 3400.96 151.26 
1302 1 10 1 3399.12 22.3062 
1303 2 5 8 3806.22 258.705 
1303 2 4 8 3805.67 138.346 
1303 0 3 7 3810.28 187.644 
1303 1 1 4 3813.4 432.229 
1304 2 3 6 3808.55 285.929 
1304 2 4 4 3808.92 826.769 
1304 0 7 3 3776.43 173.503 
1304 1 9 2 3778.91 518.269 
1305 2 1 7 3810.68 186.143 
1305 2 7 12 3810.24 1208.14 
1305 0 9 8 3778.68 288.416 
1305 1 10 4 3781.4 606.61 
1306 2 5 2 3811.45 1395.57 
1306 0 3 5 3815.03 76.6025 
1306 1 2 7 3818.81 797.681 
1306 1 5 3 3818.82 3501.93 
1307 2 9 10 3809.47 364.023 
1307 0 10 9 3776.87 141.332 
1307 0 1 6 4368.84 798.818 
1307 1 10 9 3780.01 760.83 
1308 2 3 9 3804.92 366.532 
1308 0 3 7 3808.58 207.063 
1308 1 2 4 3812.16 802.061 
1309 2 5 12 3810.66 197.545 
1309 2 7 12 3811.81 1553.39 
1309 0 4 11 3813.87 299.009 
1309 0 8 12 3779.89 243.494 
1309 1 3 9 3818.45 165.313 
1309 1 8 12 3782.13 136.678 
1310 2 9 12 3811.48 319.438 
1310 0 9 12 3815.14 203.499 
1310 1 9 12 3818.1 962.138 
1311 2 4 1 3810.53 2553.63 
1311 0 4 4 3813.99 368.967 
1311 1 3 5 3816.97 432.705 
1312 2 5 10 3807.83 1009.65 
1312 0 6 7 3812.67 126.333 
1312 1 6 4 3815.61 345.109 
1313 2 10 8 3808.13 529.279 
1313 0 10 6 3775.02 264.514 
1313 0 10 5 3776.98 100.562 
1313 1 9 3 3778.01 1645.97 
1314 2 2 10 3807.23 1565.89 
1314 0 2 5 3811.1 529.154 
1314 1 2 3 3813.8 583.546 
1315 2 10 2 3810.95 250.283 
1315 2 10 1 3811.82 12.5633 
1315 0 9 1 3404.14 83.567 
1315 1 8 1 3406.56 296.84 
1316 2 2 7 3803.23 705.059 
1316 0 2 7 3806.71 323.909 
1316 1 3 7 3810.05 353.343 
1317 2 8 9 3808.84 396.722 
1317 0 6 5 3811.46 169.857 
1317 1 4 1 3815.45 793.831 
1318 2 6 8 3806.84 1324.16 
1318 0 6 10 3810.07 172.485 
1318 1 7 11 3813.6 342.153 
1318 1 6 11 3812.99 45.9899 
1319 2 8 8 3809.71 805.974 
1319 0 5 9 3812.12 479.779 
1319 1 2 6 3816.16 69.1673 
1320 2 6 7 3806.07 806.492 
1320 0 6 8 3809.71 307.917 
1320 0 2 5 3769.58 567.225 
1320 1 5 9 3812.28 131.124 
1321 2 3 4 3810.94 859.74 
1321 2 4 4 3810.87 926.502 
1321 0 6 5 3815.65 391.249 
1321 0 4 5 3814.89 241.494 
1321 0 4 6 4191.52 321.566 
1321 1 5 7 3817.78 937.05 
1321 1 7 8 3818.06 281.207 
1321 1 6 8 3818.4 40.621 
1321 1 8 6 3812.41 35.654 
1322 2 4 9 3808.72 919.383 
1322 0 5 8 3812.17 338.854 
1322 0 3 6 3812.87 214.161 
1322 1 6 9 3816 417.677 
1322 1 3 5 3816.05 729.882 
1323 2 9 2 3810.85 827.425 
1323 0 9 2 3403.02 318.735 
1323 1 10 2 3406.34 5283.38 
1324 2 8 4 3808.91 644.884 
1324 0 4 4 3814.1 522.961 
1324 1 1 3 3816.59 734.118 
1325 2 1 10 3806.23 145.73 
1325 0 3 11 3809.14 590.424 
1325 1 5 12 3812.94 116.385 
1326 2 5 12 3808.36 95.7893 
1326 0 6 11 3813.11 148.04 
1326 1 6 10 3815.39 288.887 
1327 2 3 9 3805.32 1603.81 
1327 0 4 10 3809.35 230.62 
1327 1 5 10 3812.04 355.317 
1328 2 6 2 3808.76 225.795 
1328 2 5 2 3809.26 261.573 
1328 0 3 2 3813.44 1110.39 
1328 1 1 3 3817.24 283.36 
1328 1 2 3 3816.05 1171.79 
1329 2 8 6 3811.66 2116.53 
1329 0 9 5 3777.65 148.973 
1329 0 9 4 3403.45 110.851 
1329 1 10 3 3781.04 974.731 
1330 2 10 11 3815.5 170.666 
1330 2 10 10 3814.73 625.911 
1330 0 7 10 3819.49 443.675 
1330 1 3 9 3822.04 20.0675 
1331 2 4 5 3812.97 1212.6 
1331 0 2 3 3816.85 385.955 
1331 1 1 2 3819.65 1174.75 
1332 2 6 5 3808.18 440.153 
1332 0 5 4 3813.36 311.421 
1332 1 4 3 3815.62 285.053 
1333 2 2 1 3808.32 638.851 
1333 0 2 3 3812.62 520.82 
1333 1 1 5 3814.89 637.545 
1334 2 1 7 3805.4 193.965 
1334 0 2 10 3809.5 192.525 
1334 1 3 12 3813.05 350.419 
1335 2 7 7 3808.33 507.815 
1335 0 4 7 3811.18 381.809 
1335 1 2 7 3814.34 534.822 
1336 2 2 6 3808.31 663.246 
1336 0 3 5 3813.13 139.857 
1336 1 4 3 3815.43 678.919 
1337 2 7 4 3813.38 1017.03 
1337 0 6 7 3817.04 71.0373 
1337 1 4 9 3820.81 545.055 
1338 2 6 6 3805.59 519.858 
1338 0 5 9 3809.75 112.486 
1338 1 3 7 3812.23 430.077 
1339 2 2 4 3809.59 819.614 
1339 0 2 7 3814.44 132.005 
1339 1 2 9 3817.26 883.915 
1340 2 8 3 3820.46 980.295 
1340 0 9 8 3788.4 255.915 
1340 0 9 7 3787.93 250.158 
1340 1 9 10 3791.24 256.578 
1341 2 7 10 3811.37 3771.24 
1341 0 7 11 3815.7 268.993 
1341 1 7 12 3818.3 321.422 
1342 2 2 1 3810.23 1668.15 
1342 0 2 5 3814.45 969.473 
1342 1 1 10 3818.45 1129.03 
1343 2 6 6 3809.27 878.722 
1343 0 4 7 3813.51 368.797 
1343 1 1 7 3816.43 1579.19 
1344 2 2 2 3808.5 1100.25 
1344 0 4 5 3812.41 751.267 
1344 1 6 8 3815.42 512.573 
1345 2 4 6 3815.58 1152.02 
1345 0 3 7 3819.97 135.432 
1345 0 8 10 3784.28 1225.94 
1345 1 3 5 3822.52 346.183 
1345 1 5 5 3822.09 191.883 
1346 2 7 6 3809.45 199.947 
1346 0 4 6 3813.75 947.915 
1346 1 2 5 3816.48 100.081 
1346 1 2 6 3816.3 189.091 
1347 2 4 11 3811.41 1470.88 
1347 2 3 11 3812.42 127.387 
1347 0 4 10 3815.05 203.948 
1347 1 5 10 3818.33 235.441 
1348 2 10 5 3816.05 892.416 
1348 0 7 8 3819.98 145.33 
1348 1 4 9 3823.43 432.355 
1349 2 7 9 3806.61 534.515 
1349 0 8 9 3809.78 277.526 
1349 1 8 8 3812.68 221.471 
1350 2 3 9 3808.42 5319.62 
1350 0 4 9 3812.51 260.447 
1350 1 5 10 3815.22 108.254 
1351 2 9 8 3806.77 486.059 
1351 0 7 7 3811.74 54.3035 
1351 1 5 6 3814.07 360.063 
1352 2 10 7 3809.09 656.594 
1352 0 8 7 3813.32 195.399 
1352 1 7 6 3815.94 295.228 
1353 2 2 12 3807.3 760.109 
1353 0 2 8 3810.36 237.006 
1353 1 1 5 3814.12 662.182 
1354 2 4 2 3809.66 949.416 
1354 0 3 3 3813.75 1217.06 
1354 1 2 4 3816.58 509.673 
1355 2 5 1 3809.36 537.544 
1355 0 4 4 3814.49 522.961 
1355 1 2 7 3817.22 746.258 
1356 2 7 9 3813.37 6033.46 
1356 0 6 8 3817.69 212.979 
1356 1 6 7 3820.86 261.926 
1357 2 7 10 3807.88 1117.22 
1357 0 9 11 3776.1 1343.25 
1357 1 10 11 3778.56 137.19 
1358 2 7 7 3805.38 1030.58 
1358 0 6 8 3808.93 145.842 
1358 1 4 8 3812.13 236.964 
1359 2 2 9 3805.79 475.422 
1359 0 4 7 3809.55 261.64 
1359 1 5 5 3812.82 418.331 
1360 2 7 7 3808.5 317.243 
1360 2 7 6 3807.82 152.406 
1360 0 4 6 3811.73 1369.2 
1360 1 1 4 3815.65 838.336 
1361 2 5 8 3805.05 258.705 
1361 2 6 8 3804.85 310.389 
1361 0 6 8 3808.83 104.305 
1361 1 6 7 3811.36 197.953 
1362 2 5 12 3808.2 125.253 
1362 0 8 10 3776.61 190.779 
1362 1 10 9 3779.26 120.227 
1362 1 10 8 3783.92 84.5961 
1363 2 6 4 3809.52 388.862 
1363 0 6 5 3812.82 141.587 
1363 1 5 6 3816.17 80.2047 
1364 2 5 6 3815.03 601.82 
1364 0 6 9 3819.2 238.15 
1364 1 7 11 3822.71 193.659 
1365 2 5 7 3616.52 265.327 
1365 2 2 9 3809.19 737.354 
1365 0 2 5 3813.21 583.104 
1365 1 2 2 3816.17 1639.02 
1366 2 1 4 3807.82 816.452 
1366 0 1 7 3813.81 474.943 
1366 1 1 9 3816.1 119.601 
1367 2 9 11 3810.15 1336.81 
1367 0 5 10 3814.07 307.373 
1367 1 1 9 3816.66 6629.18 
1368 2 2 8 3807.18 869.718 
1368 0 2 10 3810.61 357.875 
1368 1 2 11 3814.09 1978.66 
1369 2 10 4 3815.04 517.436 
1369 0 6 7 3819.05 198.555 
1369 1 3 9 3822.26 691.592 
1370 2 6 12 3810.48 2917.01 
1370 0 6 8 3814.1 257.902 
1370 1 7 5 3817.56 58.7281 
1371 2 3 3 3808 891.74 
1371 0 3 7 3811.76 396.037 
1371 1 2 11 3815.84 1276.98 
1372 2 8 9 3807.86 1298.77 
1372 0 8 7 3812.41 71.8556 
1372 1 7 4 3814.91 6066.32 
1373 2 7 9 3810.18 675.858 
1373 0 7 10 3814.04 576.508 
1373 1 7 10 3816.62 427.484 
1374 2 2 8 3807.24 2251.06 
1374 0 2 8 3811.52 414.625 
1374 1 2 7 3813.61 1627.98 
1375 2 7 12 4031.85 465.769 
1375 2 7 7 3806.35 1150.74 
1375 0 6 9 3810.03 111.306 
1375 1 4 11 3813.09 43.3313 
1376 2 9 10 3810.55 76.7441 
1376 2 9 9 3810.11 1378.32 
1376 0 7 9 3813.3 424.971 
1376 1 5 8 3816.95 371.99 
1377 2 7 6 3811.75 89.885 
1377 0 4 4 3816.2 722.671 
1377 1 1 2 3819.54 557.938 
1378 2 5 7 3806.15 1336.53 
1378 0 3 8 3810.22 180.328 
1378 1 1 8 3813.24 1414.86 
1379 2 10 7 3806.95 322.807 
1379 0 10 6 3773.78 434.586 
1379 1 10 5 3776.38 523.328 
1380 2 9 11 3812.41 1723.87 
1380 0 6 10 3816.37 148.359 
1380 1 3 10 3819.21 899.614 
1381 2 6 11 3810.26 268.82 
1381 0 3 9 3814.9 170.532 
1381 1 1 6 3818.79 451.687 
1382 2 6 12 3808.52 1147.29 
1382 0 6 10 3813.06 98.4411 
1382 1 6 8 3816.14 553.987 
1383 2 7 7 3806.66 2951.47 
1383 0 8 8 3810.16 94.0208 
1383 0 7 8 3810.43 64.9977 
1383 1 8 8 3812.92 62.163 
1384 2 10 6 3809.57 894.672 
1384 0 2 11 4026.8 196.669 
1384 0 9 5 3775.98 275.222 
1384 1 8 4 3779.06 260.354 
1385 2 10 3 3812.9 698.737 
1385 0 6 7 3818.17 171.044 
1385 1 2 9 3821.43 583.412 
1386 2 3 6 3806.66 428.288 
1386 0 3 6 3812.21 294.972 
1386 1 2 5 3815.24 307.932 
1387 2 2 9 3809.89 4208.98 
1387 0 4 10 3812.5 94.3129 
1387 0 2 3 3814.45 782.116 
1387 1 1 11 3816.35 831.119 
1388 2 3 5 3808.72 131.444 
1388 0 2 4 3813.09 2008.47 
1388 1 2 3 3815.91 214.773 
1389 2 4 10 3808.55 263.734 
1389 0 3 10 3811.47 111.125 
1389 0 3 11 3811.01 129.825 
1389 1 2 10 3815.06 1878.78 
1390 2 10 9 3811.74 2020.83 
1390 0 7 10 3816.94 327.914 
1390 1 3 10 3819.26 482.467 
1391 2 3 4 3808.27 618.536 
1391 0 2 6 3811.88 820.436 
1391 1 1 6 3814.62 27.4779 
1392 2 1 4 3811.77 1108.67 
1392 0 2 4 3815.91 472.963 
1392 1 3 4 3818.94 327.527 
1393 2 7 10 3811.16 342.05 
1393 0 7 5 3403.76 234.042 
1393 1 8 1 3407.1 238.82 
1394 2 8 9 3811.57 1628.85 
1394 0 7 9 3815.1 184.604 
1394 1 5 9 3817.52 110.271 
1395 2 1 8 3805.9 241.433 
1395 0 3 10 3810.15 237.99 
1395 1 4 11 3812.82 157.91 
1396 2 4 2 3811.93 740.132 
1396 0 3 4 3817.12 781.543 
1396 1 2 5 3819.63 734.038 
1397 2 10 12 4164.5 360.306 
1397 2 1 4 3811 1441.54 
1397 2 1 5 3811.17 2485.16 
1397 0 3 8 3814.5 263.738 
1397 0 3 10 3814.8 164.495 
1397 1 5 11 3817.86 756.896 
1398 2 4 12 3808.62 1163.91 
1398 0 3 10 3812.63 160.482 
1398 1 1 8 3815.4 3805.14 
1398 1 1 9 3815.44 123.768 
1399 2 7 3 3820.44 1052.54 
1399 0 8 12 3788.7 372.3 
1399 0 8 4 3411.56 549942 
1399 0 9 6 3788.26 155.234 
1399 1 7 6 3827.08 326.495 
1399 1 8 4 3788.55 1013.9 
1399 1 9 6 3791.58 93.345 
1400 2 6 4 3809.99 1598.18 
1400 2 5 4 3809.72 3604.94 
1400 0 4 4 3814.97 511.735 
1400 1 3 4 3817.42 409.397 
1401 2 1 9 3805.09 313.028 
1401 0 2 6 3809.53 833.425 
1401 1 7 6 3813.22 54.0191 
1401 1 4 3 3812.78 671.694 
1402 2 10 3 3809.66 185.21 
1402 0 10 4 3775.47 266.676 
1402 1 10 4 3779.04 198.947 
1403 2 5 10 3810.9 1042.96 
1403 2 4 10 3811.17 320.373 
1403 0 4 8 3814.71 230.29 
1403 1 3 6 3817.7 1746.98 
1404 2 3 9 3805.65 1025.68 
1404 0 4 8 3810.05 245.232 
1404 1 5 6 3812.83 214.383 
1405 2 8 10 3811.37 1146.75 
1405 0 6 8 3815.37 193.671 
1405 1 4 6 3818.38 396.43 
1406 2 7 3 3809.04 240.221 
1406 0 5 9 3813.23 95.5499 
1406 1 3 11 3816.22 361.717 
1407 2 5 11 3811.64 1746.53 
1407 2 6 8 3824.66 1146.5 
1407 0 5 9 3827.6 82.6779 
1407 0 4 12 3803.18 511.271 
1407 1 4 7 3831.47 130.285 
1407 1 4 9 3831.51 713.392 
1408 2 7 7 3806.71 1097.6 
1408 0 6 7 3808.94 167.055 
1408 1 7 5 3811.29 562.269 
1409 2 7 10 3810.3 522.659 
1409 0 7 10 3814.86 368.058 
1409 1 7 11 3817.58 522.745 
1410 2 4 9 3811.23 232.993 
1410 2 4 10 3811.36 168.416 
1410 0 5 8 3814.48 517.207 
1410 1 6 9 3818.04 17.8384 
1410 1 6 8 3818 291.656 
1411 2 9 11 3811.86 1600.68 
1411 0 7 9 3815.28 374.222 
1411 1 5 6 3818.98 319.582 
1412 2 2 6 3811.06 391.477 
1412 0 4 9 3815.89 180.714 
1412 1 5 11 3818.59 328.757 
1413 2 7 12 3812.77 1050.36 
1413 0 6 10 3817.04 68.2534 
1413 1 5 8 3820.08 368.72 
1414 2 5 7 3806.72 902.08 
1414 0 3 5 3810.37 454.937 
1414 1 1 5 3813.4 6054.35 
1415 2 8 10 3807.97 701.071 
1415 0 8 9 3812.55 187.456 
1415 1 8 8 3815.3 284.037 
1416 2 5 5 3807.07 1159.21 
1416 0 5 7 3811.37 62.6786 
1416 1 6 10 3814.59 657.294 
1417 2 7 10 3811.08 937.536 
1417 2 6 9 3810.69 534.189 
1417 0 6 11 3814.09 828.622 
1417 1 4 5 3818.01 1059.13 
1418 2 4 2 3809.1 652.569 
1418 0 5 3 3813.56 788.746 
1418 1 6 3 3816.07 299.942 
1419 2 4 4 3809.31 934.859 
1419 0 4 5 3814.51 281.634 
1419 1 4 5 3816.44 460.403 
1420 2 9 7 3808.47 809.217 
1420 0 7 7 3812.75 63.1177 
1420 1 4 7 3815.8 273.206 
1421 2 6 11 3809.54 318.306 
1421 0 4 10 3814.01 98.5757 
1421 1 1 7 3817.59 304.551 
1422 2 4 9 3808.52 258.933 
1422 0 6 8 3812.15 304.427 
1422 1 7 7 3815.5 48.9189 
1422 1 7 6 3815.21 118.527 
1423 2 5 9 3804.77 642.348 
1423 0 6 9 3808.09 478.96 
1423 1 7 9 3811.49 113.557 
1424 2 9 9 3810.92 744.979 
1424 0 6 10 3814.89 796.068 
1424 1 2 10 3818.29 1733.09 
1425 2 5 4 3817.73 306.679 
1425 0 6 7 3820.82 232.897 
1425 1 7 11 3824.68 731.724 
1426 2 9 11 3808.42 1085.94 
1426 0 8 7 3811.94 395.991 
1426 1 7 4 3815.57 1159.86 
1427 2 8 12 3809.79 339.05 
1427 0 7 10 3815.27 440.641 
1427 1 7 8 3817.35 312.911 
1428 2 4 10 3809.51 399.656 
1428 0 4 9 3813.44 374.262 
1428 1 3 8 3816.69 632.021 
1429 2 6 7 3807.25 515.378 
1429 0 4 8 3811.34 292.332 
1429 1 2 9 3815.07 1382.21 
1430 2 2 8 3805.05 320.794 
1430 0 5 10 3809.14 341.637 
1430 1 8 10 3811.58 708.672 
1431 2 2 1 3809.31 2366.39 
1431 0 3 5 3814.18 327.022 
1431 1 3 8 3816.79 373.238 
1432 2 6 8 3807.41 767.395 
1432 0 8 8 3811.01 222.81 
1432 1 9 8 3796.97 109.686 
1432 1 8 8 3814.14 35.4934 
1433 2 3 6 3807.36 358.051 
1433 0 4 8 3811.55 396.368 
1433 1 5 10 3815.07 300.694 
1434 2 7 10 3807.52 328.492 
1434 0 5 8 3810.63 232.004 
1434 1 3 7 3813.77 67.0397 
1434 1 3 8 3813.97 71.5844 
1435 2 7 5 3817.87 382.893 
1435 0 8 7 3822.09 118.787 
1435 1 8 8 3824.69 322.544 
1436 2 2 6 3810.48 488.754 
1436 0 4 5 3815.39 211.279 
1436 0 4 6 3814.57 747.607 
1436 1 5 4 3818.2 621.046 
1437 2 6 11 3812.13 715.523 
1437 0 6 8 3816.61 158.001 
1437 1 5 12 4311.2 321.31 
1437 1 7 4 3819.91 173.742 
1438 2 7 5 3811.41 762.112 
1438 2 8 5 3812.09 1766.09 
1438 0 6 5 3814.78 300.777 
1438 0 4 6 3815.68 431.929 
1438 1 4 7 3817.97 44.3699 
1438 1 3 5 3818.91 1755.16 
1438 1 4 6 3818.11 115.179 
1439 2 10 5 3813.97 867.009 
1439 0 7 7 3818.44 63.1177 
1439 1 5 8 3821.49 547.552 
1440 2 7 9 3807.52 1130.55 
1440 0 7 9 3811.2 72.8998 
1440 0 7 8 3811.32 124.748 
1440 1 7 8 3814.69 229.817 
1441 2 5 12 3806.44 268.816 
1441 0 5 10 3810.86 149.276 
1441 1 5 8 3814.5 321.755 
1442 2 2 10 3806.78 574.312 
1442 0 3 8 3809.7 1310.06 
1442 1 3 5 3813.23 5437.13 
1442 1 3 6 3812.94 8.64549 
1443 2 5 3 3812.54 549.948 
1443 0 4 5 3816.34 782.667 
1443 1 3 7 3819.48 147.23 
1444 2 10 5 3810.11 4.58753 
1444 2 10 4 3810.2 2132.14 
1444 0 10 5 3778.57 170.491 
1444 1 9 5 3780.99 466.69 
1445 2 6 6 3820.21 628.465 
1445 2 6 2 3818.29 478.116 
1445 2 5 2 3818.69 1545.16 
1445 0 5 9 3822.78 165.79 
1445 0 8 7 3823.82 67.4905 
1445 0 7 8 3822.42 482.503 
1445 0 6 8 3823.59 290.34 
1445 0 6 7 3822.97 411.193 
1445 1 5 10 3826.82 568.914 
1445 1 7 11 3826.6 906.204 
1446 2 6 2 3808.55 8.85199 
1446 2 6 1 3807.93 1029.86 
1446 2 5 2 3808.41 290.354 
1446 0 10 6 3774.99 334.769 
1446 0 2 2 3794.12 218.504 
1446 1 10 7 3777.78 96.3202 
1446 1 9 7 3777.17 34.8279 
1447 2 7 11 3809.68 263.92 
1447 0 6 8 3813.33 761.306 
1447 1 10 11 3593.9 238.996 
1447 1 5 5 3817.06 518.675 
1448 2 10 12 3818.34 336.901 
1448 2 10 11 3818.34 569.517 
1448 2 10 10 3818.27 966.661 
1448 2 9 11 3817.92 1558.55 
1448 0 3 9 3824.72 61.7192 
1448 0 9 7 3783.29 508.396 
1448 1 8 5 3787.07 649.37 
1449 2 9 8 3567.97 258.264 
1449 2 3 2 3810.29 3016.41 
1449 2 3 3 3811.52 30.5185 
1449 0 2 2 3795.13 1154.52 
1449 1 1 1 3798.24 1366.96 
1450 2 4 5 3808.94 346.207 
1450 0 6 4 3400.72 159.193 
1450 1 8 2 3403.29 236.659 
1451 2 5 6 3809.88 222.481 
1451 0 4 7 3812.43 239.506 
1451 1 2 7 3815.82 187.224 
1452 2 8 6 3818.79 641.854 
1452 0 7 8 3822.21 345.102 
1452 1 6 10 3825.94 845.963 
1453 2 9 4 3813.26 909.715 
1453 0 5 3 3816.37 1120.05 
1453 1 1 3 3820.46 432.22 
1454 2 9 8 3806.25 745.685 
1454 0 10 7 3774.66 156.527 
1454 1 10 5 3777.11 474.707 
1455 2 7 6 3809.61 102.675 
1455 0 5 4 3812.33 162.052 
1455 1 6 3 3815.21 361.229 
1456 2 1 3 3807.51 366.84 
1456 0 3 4 3813.65 550.408 
1456 1 5 5 3817.14 424.533 
1457 2 7 7 3807.57 1211.47 
1457 0 8 9 3811.61 199.152 
1457 1 8 11 3814.87 401.564 
1458 2 7 7 3808.03 1170.11 
1458 0 7 7 3812.1 460.64 
1458 1 7 7 3814.91 146.786 
1459 2 8 3 3817.57 911.471 
1459 0 6 7 3822.58 414.322 
1459 1 5 10 3825.94 193.416 
1460 2 4 5 3804.5 673.362 
1460 0 3 6 3809.19 92.8563 
1460 1 3 8 3811.41 323.069 
1461 2 1 4 3809.41 212.713 
1461 0 3 4 3813.7 2118.89 
1461 1 4 3 3816.5 214.941 
1462 2 5 5 3817.66 4832.33 
1462 0 7 8 3822.51 403.7 
1462 1 8 10 3823.22 453.521 
1462 1 7 10 3825.5 559.719 
1463 2 8 12 3810.7 954.441 
1463 0 7 10 3816.03 612.851 
1463 1 6 8 3818.2 457.436 
1464 2 9 10 3810.43 938.792 
1464 0 6 9 3814.16 168.665 
1464 1 5 9 3817.58 427.223 
1464 1 4 9 3817.43 129.757 
1465 2 3 6 3811.24 245.962 
1465 0 2 4 3815.73 755.921 
1465 1 1 2 3818.68 128.735 
1466 2 3 12 3811.21 1176.44 
1466 0 3 9 3814.49 254.701 
1466 1 2 6 3817.85 381.179 
1467 2 8 2 3816.68 341.902 
1467 0 7 7 3822.26 63.1177 
1467 1 5 12 3825.63 679.774
